"sppid","species","scinam","rank","spp_code","tsnid","ndet","nsite","map.det","useavail.north","veghf.north","useavail.south","soilhf.south","map.pred","origin","nonnative","comments"
"Oxalis.stricta","Yellow Wood Sorrel","Oxalis stricta","Species","OxalisStricta",99005429,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Oxyria.digyna","Mountain Sorrel","Oxyria digyna","Species","OxyriaDigyna",99002039,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Oxytropis","Crazyweed","Oxytropis","Genus","Oxytropis",99003755,7,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Oxytropis.borealis","Sticky Crazyweed","Oxytropis borealis","Species","OxytropisBorealis",99003757,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Oxytropis.campestris",NA,"Oxytropis campestris","Species","OxytropisCampestris",99005277,141,62,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Oxytropis.deflexa","Reflexed Locoweed","Oxytropis deflexa","Species","OxytropisDeflexa",99003759,48,27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Oxytropis.podocarpa","Inflated Oxytrope","Oxytropis podocarpa","Species","OxytropisPodocarpa",99003761,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Oxytropis.sericea","Early Yellow Locoweed","Oxytropis sericea","Species","OxytropisSericea",99003762,60,27,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Oxytropis.splendens","Showy Locoweed","Oxytropis splendens","Species","OxytropisSplendens",99003763,30,14,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Packera.cana","Woolly Groundsel","Packera cana","Species","PackeraCana",99004461,80,33,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Packera.indecora","Rayless Ragwort","Packera indecora","Species","PackeraIndecora",99004458,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Packera.paupercula","Balsam Groundsel","Packera paupercula","Species","PackeraPaupercula",99004463,133,70,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Packera.pseudaurea",NA,"Packera pseudaurea","Species","PackeraPseudaurea",99004460,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Packera.streptanthifolia","Northern Ragwort","Packera streptanthifolia","Species","PackeraStreptanthifolia",99004464,13,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Paeonia.officinalis","Peony","Paeonia officinalis","Species","PaeoniaOfficinalis",99005211,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Papaver","Poppies","Papaver","Genus","Papaver",99005430,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Papaver.somniferum","Opium Poppy","Papaver somniferum","Species","PapaverSomniferum",99005431,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Parnassia","Grass of Parnassus","Parnassia","Genus","Parnassia",99003545,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Parnassia.fimbriata","Fringed Grass Of Parnassus","Parnassia fimbriata","Species","ParnassiaFimbriata",99003546,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Parnassia.kotzebuei","Small Grass Of Parnassus","Parnassia kotzebuei","Species","ParnassiaKotzebuei",99003547,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Parnassia.palustris","Northern Grass Of Parnassus","Parnassia palustris","Species","ParnassiaPalustris",99003548,203,101,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Paronychia.sessiliflora","Low Whitlow Wort","Paronychia sessiliflora","Species","ParonychiaSessiliflora",99004300,27,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Parthenocissus.quinquefolia","Virginia Creeper","Parthenocissus quinquefolia","Species","ParthenocissusQuinquefolia",99005435,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Pascopyrum.smithii","Western wheatgrass","Pascopyrum smithii","Species","PascopyrumSmithii",99005266,898,287,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Pastinaca.sativa","Parsnip","Pastinaca sativa","Species","PastinacaSativa",99004719,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Pedicularis","Louseworts","Pedicularis","Genus","Pedicularis",99004965,5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Pedicularis.bracteosa","Western Lousewort","Pedicularis bracteosa","Species","PedicularisBracteosa",99004966,37,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Pedicularis.capitata","Large Flowered Lousewort","Pedicularis capitata","Species","PedicularisCapitata",99004967,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Pedicularis.groenlandica","Elephant's Head","Pedicularis groenlandica","Species","PedicularisGroenlandica",99004968,32,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Pedicularis.labradorica","Labrador Lousewort","Pedicularis labradorica","Species","PedicularisLabradorica",99004969,243,108,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Pedicularis.parviflora","Swamp Lousewort","Pedicularis parviflora","Species","PedicularisParviflora",99004971,31,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Pediomelum.argophyllum","Silvery Scurfpea","Pediomelum argophyllum","Species","PediomelumArgophyllum",99003703,23,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Pediomelum.esculentum","Indian Breadroot","Pediomelum esculentum","Species","PediomelumEsculentum",99003704,26,14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Pelargonium","Cultivated Geraniums","Pelargonium","Genus","Pelargonium",99003789,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Penstemon","Beardtongues","Penstemon","Genus","Penstemon",99005111,11,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Penstemon.albidus","White Beardtongue","Penstemon albidus","Species","PenstemonAlbidus",99005113,20,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Penstemon.confertus","Yellow Beardtongue","Penstemon confertus","Species","PenstemonConfertus",99005114,17,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Penstemon.gracilis","Lilac Flowered Beardtongue","Penstemon gracilis","Species","PenstemonGracilis",99005116,26,19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Penstemon.nitidus","Smooth Blue Beardtongue","Penstemon nitidus","Species","PenstemonNitidus",99005117,23,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Penstemon.procerus","Slender Blue Beardtongue","Penstemon procerus","Species","PenstemonProcerus",99005118,132,64,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Perideridia.gairdneri","Yampa","Perideridia gairdneri","Species","PerideridiaGairdneri",99004721,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Peritoma.serrulata","Rocky Mountain Bee Plant","Peritoma serrulata","Species","PeritomaSerrulata",99003552,7,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Persicaria","Persicarias","Persicaria","Genus","Persicaria",99002060,11,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Persicaria.amphibia","Water Smartweed","Persicaria amphibia","Species","PersicariaAmphibia",99002061,174,90,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Persicaria.maculosa.lapathifolium","Pale Persicaria","Persicaria maculosa/lapathifolium","Species","PersicariaLapathifolia",99000266,144,61,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Petasites","Butterbur","Petasites","Genus","Petasites",99004595,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Petasites.frigidus","Palmate Leaved Coltsfoot","Petasites frigidus","Species","PetasitesFrigidus",99004598,2603,772,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Petunia","Petunias","Petunia","Genus","Petunia",99005052,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Petunia.hybrida","Common Petunia","Petunia hybrida","Species","PetuniaHybrida",99005053,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Phacelia.franklinii","Franklin's Scorpionweed","Phacelia franklinii","Species","PhaceliaFranklinii",99005245,15,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Phalaris.arundinacea","Reed Canary Grass","Phalaris arundinacea","Species","PhalarisArundinacea",99003926,170,75,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Phaseolus.vulgaris","Kidney Bean","Phaseolus vulgaris","Species","PhaseolusVulgaris",99003706,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Phleum.alpinum","Mountain Timothy","Phleum alpinum","Species","PhleumAlpinum",99004090,9,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Phleum.pratense","Timothy","Phleum pratense","Species","PhleumPratense",99004091,838,296,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Phlox.alyssifolia","Blue Phlox","Phlox alyssifolia","Species","PhloxAlyssifolia",99004612,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Phlox.hoodii","Moss Phlox","Phlox hoodii","Species","PhloxHoodii",99004613,284,99,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Phragmites.australis","Reed","Phragmites australis","Species","PhragmitesAustralis",99003929,10,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Phyllodoce.empetriformis","Red Heather","Phyllodoce empetriformis","Species","PhyllodoceEmpetriformis",99004648,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Physaria.arenosa","Sand Bladderpod","Physaria arenosa","Species","PhysariaArenosa",99005335,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Physaria.spatulata","Spatulate Bladderpod","Physaria spatulata","Species","PhysariaSpatulata",99004929,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Picea.engelmannii","Engelmann Spruce","Picea engelmannii","Species","PiceaEngelmannii",99004839,40,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Picea.glauca","White Spruce","Picea glauca","Species","PiceaGlauca",99004836,1895,593,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Picea.mariana","Black Spruce","Picea mariana","Species","PiceaMariana",99004837,1699,480,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Picea.pungens","Blue Spruce","Picea pungens","Species","PiceaPungens",99004838,7,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Picradeniopsis.oppositifolia","Picradeniopsis","Picradeniopsis oppositifolia","Species","PicradeniopsisOppositifolia",99004404,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Pinguicula.villosa","Hairy Butterwort","Pinguicula villosa","Species","PinguiculaVillosa",99003203,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Pinus","Pines","Pinus","Genus","Pinus",99004826,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Pinus.banksiana","Jack Pine","Pinus banksiana","Species","PinusBanksiana",99004828,772,257,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Pinus.contorta","Lodgepole Pine","Pinus contorta","Species","PinusContorta",99004829,391,122,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Pinus.murraybanksiana","Lodgepole X Jack Pine","Pinus murraybanksiana","Species","PinusMurraybanksiana",99004831,18,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Pinus.sylvestris","Scots Pine","Pinus sylvestris","Species","PinusSylvestris",99004830,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Piptatherum.pungens","Northern Rice Grass","Piptatherum pungens","Species","PiptatherumPungens",99004055,193,67,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Pisum","Peas","Pisum","Genus","Pisum",99003707,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Pisum.sativum","Garden Pea","Pisum sativum","Species","PisumSativum",99003708,59,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Plagiobothrys.scouleri","Scouler's Allocarya","Plagiobothrys scouleri","Species","PlagiobothrysScouleri",99002718,18,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Plantago","Plantains and Allies","Plantago","Genus","Plantago",99002792,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Plantago.elongata","Linear Leaved Plantain","Plantago elongata","Species","PlantagoElongata",99002795,8,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Plantago.eriopoda","Saline Plantain","Plantago eriopoda","Species","PlantagoEriopoda",99002796,13,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Plantago.major","Common Plantain","Plantago major","Species","PlantagoMajor",99002793,543,235,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Plantago.patagonica","Pursh's Plantain","Plantago patagonica","Species","PlantagoPatagonica",99002794,111,44,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Platanthera","Bog Orchids","Platanthera","Genus","Platanthera",99003828,6,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Platanthera.dilatata","Tall White Bog Orchid","Platanthera dilatata","Species","PlatantheraDilatata",99003830,22,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Platanthera.huronensis","Green Orchid","Platanthera huronensis","Species","PlatantheraHuronensis",99003829,324,169,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Platanthera.obtusata","Blunt Leaved Bog Orchid","Platanthera obtusata","Species","PlatantheraObtusata",99003833,102,58,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Platanthera.orbiculata","Round Leaved Bog Orchid","Platanthera orbiculata","Species","PlatantheraOrbiculata",99003834,117,75,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Poa","Bluegrasses","Poa","Genus","Poa",99004056,43,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Poa.alpina","Alpine Bluegrass","Poa alpina","Species","PoaAlpina",99004057,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Poa.annua","Annual Bluegrass","Poa annua","Species","PoaAnnua",99004058,9,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Poa.arctica","Arctic Bluegrass","Poa arctica","Species","PoaArctica",99004059,6,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Poa.arida","Plains Bluegrass","Poa arida","Species","PoaArida",99004060,93,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Poa.compressa","Canada Bluegrass","Poa compressa","Species","PoaCompressa",99004061,53,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Poa.cusickii","Early Bluegrass","Poa cusickii","Species","PoaCusickii",99004062,10,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Poa.glauca","Timberline Bluegrass","Poa glauca","Species","PoaGlauca",99004063,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Poa.palustris.interior.nemoralis","Inland Bluegrass","Poa palustris/interior/nemoralis","Species","PoaInterior",99000263,884,347,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native/Exotic",FALSE,NA
"Poa.pratensis","Kentucky Bluegrass","Poa pratensis","Species","PoaPratensis",99004066,1545,522,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Poa.secunda","Sandberg Bluegrass","Poa secunda","Species","PoaSecunda",99004067,177,64,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Polemonium","Jacob's Ladders","Polemonium","Genus","Polemonium",99004614,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Polemonium.acutiflorum","Jacob","Polemonium acutiflorum","Species","PolemoniumAcutiflorum",99005275,96,47,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Polemonium.pulcherrimum","Showy Jacob's Ladder","Polemonium pulcherrimum","Species","PolemoniumPulcherrimum",99004615,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Polygala.senega","Seneca Snakeroot","Polygala senega","Species","PolygalaSenega",99003676,9,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Polygonum","Knotweeds and Smartweeds","Polygonum","Genus","Polygonum",99002067,23,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Polygonum.aviculare","Common Knotweed","Polygonum aviculare","Species","PolygonumAviculare",99000250,213,101,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Polygonum.erectum","Striate Knotweed","Polygonum erectum","Species","PolygonumErectum",99002069,40,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Polygonum.ramosissimum","Bushy Knotweed","Polygonum ramosissimum","Species","PolygonumRamosissimum",99005163,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Polypodium","Western Polypody","Polypodium","Species","PolypodiumHesperium",17235,33,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Polypogon.monspeliensis","Rabbitfoot Grass","Polypogon monspeliensis","Species","PolypogonMonspeliensis",99003931,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Populus","Aspen and Cottonwoods","Populus","Genus","Populus",99003478,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Populus.angustifolia","Narrow Leaf Cottonwood","Populus angustifolia","Species","PopulusAngustifolia",99003479,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Populus.balsamifera","Balsam Poplar","Populus balsamifera","Species","PopulusBalsamifera",99003480,1710,595,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Populus.deltoides","Plains Cottonwood","Populus deltoides","Species","PopulusDeltoides",99003481,9,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Populus.nigra","Black Poplar","Populus nigra","Species","PopulusNigra",99003482,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Populus.tremuloides","Trembling Aspen","Populus tremuloides","Species","PopulusTremuloides",99003483,2661,844,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Portulaca.oleracea","Purslane","Portulaca oleracea","Species","PortulacaOleracea",99003208,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Potamogeton","Pondweeds","Potamogeton","Genus","Potamogeton",99005063,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Potamogeton.alpinus","Alpine Pondweed","Potamogeton alpinus","Species","PotamogetonAlpinus",99005066,6,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potamogeton.friesii","Fries' Pondweed","Potamogeton friesii","Species","PotamogetonFriesii",99005068,8,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potamogeton.gramineus","Various Leaved Pondweed","Potamogeton gramineus","Species","PotamogetonGramineus",99005069,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potamogeton.natans","Floating Leaf Pondweed","Potamogeton natans","Species","PotamogetonNatans",99005070,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potamogeton.pusillus","Small Leaf Pondweed","Potamogeton pusillus","Species","PotamogetonPusillus",99005074,13,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potamogeton.richardsonii","Clasping Leaf Pondweed","Potamogeton richardsonii","Species","PotamogetonRichardsonii",99005076,13,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potamogeton.zosteriformis","Flat Stemmed Pondweed","Potamogeton zosteriformis","Species","PotamogetonZosteriformis",99005079,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potentilla","Cinquefoils","Potentilla","Genus","Potentilla",99003624,35,14,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Potentilla.anserina","Silverweed","Potentilla anserina","Species","PotentillaAnserina",99003626,130,62,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Potentilla.argentea","Silvery Cinquefoil","Potentilla argentea","Species","PotentillaArgentea",99003627,62,30,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Potentilla.bimundorum","Branched Cinquefoil","Potentilla bimundorum","Species","PotentillaBimundorum",99003628,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potentilla.bipinnatifida","Plains Cinquefoil","Potentilla bipinnatifida","Species","PotentillaBipinnatifida",99003629,159,68,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Potentilla.concinna","Early Cinquefoil","Potentilla concinna","Species","PotentillaConcinna",99003630,57,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Potentilla.gracilis","Graceful Cinquefoil","Potentilla gracilis","Species","PotentillaGracilis",99003632,211,89,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Potentilla.hippiana","Woolly Cinquefoil","Potentilla hippiana","Species","PotentillaHippiana",99003633,191,76,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Potentilla.nivea","Snow Cinquefoil","Potentilla nivea","Species","PotentillaNivea",99003635,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Potentilla.norvegica","Rough Cinquefoil","Potentilla norvegica","Species","PotentillaNorvegica",99003636,514,239,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Potentilla.pensylvanica","Prairie Cinquefoil","Potentilla pensylvanica","Species","PotentillaPensylvanica",99003637,323,116,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Potentilla.rivalis","Brook Cinquefoil","Potentilla rivalis","Species","PotentillaRivalis",99003639,14,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Potentilla.supina","Bushy cinquefoil","Potentilla supina","Species","PotentillaSupina",99003641,6,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Primula.conjugens",NA,"Primula conjugens","Species","PrimulaConjugens",99005329,13,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Primula.incana","Mealy Primrose","Primula incana","Species","PrimulaIncana",99004628,8,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Primula.pauciflora",NA,"Primula pauciflora","Species","PrimulaPauciflora",99005328,11,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Prosartes.trachycarpa","Fairybells","Prosartes trachycarpa","Species","ProsartesTrachycarpa",99003845,356,144,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Prunus","Cherries","Prunus","Genus","Prunus",99003593,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Prunus.americana","American Plum","Prunus americana","Species","PrunusAmericana",99003594,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Prunus.pensylvanica.virginiana","Pin Cherry","Prunus pensylvanica/virginiana","Species","PrunusPensylvanica",99003595,440,191,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Psathyrostachys.juncea","Russian Wild Rye","Psathyrostachys juncea","Species","PsathyrostachysJuncea",99003933,24,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Pseudoroegneria.spicata","Bluebunch Wheatgrass","Pseudoroegneria spicata","Species","PseudoroegneriaSpicata",99003935,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Psoralidium.lanceolatum","Scurf Pea","Psoralidium lanceolatum","Species","PsoralidiumLanceolatum",99003710,51,18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Pteridium.aquilinum","Bracken Fern","Pteridium aquilinum","Species","PteridiumAquilinum",17224,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Puccinellia.distans","Slender Salt Meadow Grass","Puccinellia distans","Species","PuccinelliaDistans",99004072,47,21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Puccinellia.nuttalliana","Nuttall's Salt Meadow Grass","Puccinellia nuttalliana","Species","PuccinelliaNuttalliana",99004073,90,36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Pyrola","Wintergreens","Pyrola","Genus","Pyrola",99004650,15,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Pyrola.asarifolia","Common Pink Wintergreen","Pyrola asarifolia","Species","PyrolaAsarifolia",99004651,1486,550,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
